tmdb_id,imdb_id,original_language,original_title,runtime
42788,tt0056371,it,Prima della rivoluzione,115
8926,tt1224366,en,Afterschool,122
16398,tt1353997,en,Dragonquest,90
24392,tt1391579,en,The Dark Lurking,96
2973,tt0014646,ru,Аэлита,120
32928,tt0015167,ru,Neobychainye priklyucheniya mistera Vesta,94
22947,tt1193138,en,Up in the Air,109
141640,tt0238768,it,David Copperfield,0
168607,tt0455940,en,Expo Magic of the White City,116
13558,tt0358500,en,H.H. Holmes: America's First Serial Killer,64
105419,tt0079007,en,El crimen de Cuenca,88
47430,tt0099949,pl,Korczak,115
34631,tt0791268,en,You're Gonna Miss Me: A Film About Roky Erickson,91
234937,tt0906743,en,Forever,97
19035,tt0084362,cs,Možnosti dialogu,12
56619,tt0098481,cs,Tma/Svetlo/Tma,8
26191,tt1100048,fr,35 Rhums,100
23173,tt1100053,en,Tormented,91
53985,tt1482967,en,Mutant Pumpkins from Outer Space,27
49167,tt0260688,fr,"Ali Zaoua, prince de la rue",99
39306,tt0043251,en,The 13th Letter,85
71171,tt0048919,en,23 Paces to Baker Street,103
84089,tt0465737,it,"Maradona, la mano di Dio",113
31021,tt0480163,pl,Komornik,100
173171,tt0071908,pl,Nie ma róży bez ognia,91
48329,tt0414469,en,Ryan,13
44338,tt0096880,de,Balance,7
36577,tt1425928,ja,吸血少女対少女フランケン,84
22447,tt1130088,en,Is Anybody There?,95
43893,tt0026725,en,Les Misérables,108
65403,tt0100879,en,Vital Signs,102
22804,tt1233227,en,Saw VI,90
13576,tt1477715,en,Michael Jackson's This Is It,111
28422,tt1128075,ja,愛のむきだし,237
108021,tt0106661,en,A Dangerous Woman,102
94653,tt0120393,en,Twilight of the Ice Nymphs,91
1697,tt0780180,de,Wer früher stirbt ist länger tot,105
36949,tt0045465,en,99 River Street,83
38680,tt0060048,en,40 Guns to Apache Pass,95
24418,tt0450405,en,Cirque du Freak: The Vampire's Assistant,109
22821,tt1300851,en,The Boondock Saints II: All Saints Day,118
22800,tt1213585,en,Good Hair,95
24804,tt1190536,en,Black Dynamite,90
29150,tt1228953,en,Big Fan,91
14968,tt0475783,ko,웰컴 투 동막골,133
38065,tt0492754,en,Salvage,80
16577,tt0375568,en,Astro Boy,94
61647,tt0029347,en,One Hundred Men and a Girl,84
37767,tt0079839,it,Un sacco bello,97
22820,tt1161418,en,Gentlemen Broncos,89
10315,tt0432283,en,Fantastic Mr. Fox,87
30431,tt0974014,en,Creation,108
197552,tt0112491,en,Between the Devil and the Deep Blue Sea,0
38984,tt1023441,fr,Coco Chanel & Igor Stravinsky,120
36278,tt0114697,en,Top Dog,86
54648,tt0114108,en,The Pebble and the Penguin,74
32834,tt0196106,en,MVP: Most Valuable Primate,93
14834,tt0795438,en,Not Easily Broken,99
53263,tt0188160,en,Price of Glory,118
51317,tt0055310,es,Plácido,83
70555,tt0052924,de,Das Indische Grabmal,97
63401,tt0062663,fr,L'amour fou,252
84273,tt0019286,ru,Потомок Чингисхана,127
82040,tt0345672,en,Most,29
85715,tt0019649,uk,Арсенал,70
836,tt0057654,pt,Vidas secas,115
17979,tt1067106,en,A Christmas Carol,96
43370,tt0044860,en,The Lusty Men,113
113520,tt0129134,en,The Hart of London,80
94638,tt0024402,ru,Окраина,98
84656,tt0035881,en,Fires Were Started,63
105077,tt1286130,en,Battlestar Galactica: The Plan,112
95600,tt0062804,de,Chronik der Anna Magdalena Bach,94
84772,tt0006780,en,Hell's Hinges,64
106537,tt1515158,en,Michael Jackson: Life of a Superstar,0
53767,tt0052954,hi,Kaagaz Ke Phool,148
18930,tt0051959,en,Murder by Contract,81
4475,tt1134629,en,The Private Lives of Pippa Lee,98
24565,tt0765849,de,Unser täglich Brot,92
108200,tt0032397,en,The Doctor Takes a Wife,88
77121,tt0036203,en,A Night to Remember,88
52048,tt0930071,en,Last Stop for Paul,83
75804,tt0013688,en,The Toll of the Sea,54
24480,tt1425244,en,Partly Cloudy,5
37060,tt0330801,de,Das Rad,8
176273,tt0014770,en,The Chechahcos,87
19851,tt0758751,en,Grey Gardens,104
24293,tt1054122,ja,Goemon,128
14161,tt1190080,en,2012,158
22825,tt0362478,en,The Box,115
8088,tt0913425,es,Los abrazos rotos,127
70805,tt0120244,fr,Sunday,91
21581,tt1242845,fr,"Dédé, à travers les brumes",139
22824,tt1220198,en,The Fourth Kind,98
25793,tt0929632,en,Precious,110
23189,tt0042006,en,The Undercover Man,85
11699,tt1095217,en,The Bad Lieutenant: Port of Call - New Orleans,122
18239,tt1259571,en,The Twilight Saga: New Moon,130
17774,tt0298296,en,Derailed,89
28089,tt0790712,en,The Messenger,113
14859,tt0435679,en,Keith,93
7860,tt1172963,he,Etz Limon,106
22832,tt1186367,en,Ninja Assassin,99
32511,tt1337051,ro,"Polițist, adjectiv",115
14172,tt0367478,en,Wake of Death,91
19167,tt0458471,en,Second In Command,91
121088,tt0459127,es,Efectos secundarios,111
73501,tt0834941,en,A Plumm Summer,99
2261,tt0070902,en,Wattstax,98
9924,tt0462329,en,The Hard Corps,110
30231,tt0087866,en,Oxford Blues,97
33273,tt1242422,es,Celda 211,110
33035,tt1139319,en,A Film with Me in It,89
55628,tt0076297,en,The Last Remake of Beau Geste,85
112687,tt0068498,en,Doomwatch,92
20411,tt0783598,en,Until Death,101
71329,tt0094349,bm,Yeelen,105
32543,tt0026564,fr,La kermesse héroïque,110
54966,tt0067546,ur,Pakeezah,146
91426,tt0048820,ja,楊貴妃,98
6058,tt0120786,en,The Patriot,90
31002,tt0196158,en,Ticker,92
34003,tt1543920,en,Turtles Forever,78
25472,tt1526300,en,Merry Madagascar,30
7445,tt0765010,en,Brothers,104
23269,tt0138645,fi,Naisenkuvia,90
411456,tt0143001,fi,Yhdeksän tapaa lähestyä Helsinkiä,63
47466,tt0081040,en,A Légy,3
109175,tt0128648,en,Summer of the Monkeys,101
153118,tt0415853,fr,L'homme sans ombre,9
18595,tt0878674,en,Garage,85
53516,tt0009932,en,"Billy Blazes, Esq.",13
27258,tt1267319,en,Home Movie,77
20764,tt0804529,en,Sleep Dealer,90
25467,tt1310569,en,Before I Self Destruct,79
161094,tt0803005,en,Hoop Reality,90
267523,tt0938780,en,Printed Rainbow,15
22881,tt0878804,en,The Blind Side,129
93743,tt0017961,ru,Счастье,95
97035,tt0096337,en,Une histoire de vent,80
88276,tt0131149,en,Zorns Lemma,60
94466,tt0066639,ja,Gishiki,123
99875,tt0018523,fr,Un chapeau de paille d'Italie,105
126863,tt0378889,en,"Tom, Tom, the Piper's Son",115
58435,tt0076147,de,Hitler - Ein Film aus Deutschland,442
1284,tt0257231,es,Torrente 2: Misión en Marbella,99
19116,tt0804443,en,Asylum,93
25716,tt1232831,ja,クローズ ZERO II,133
36106,tt0010806,en,True Heart Susie,61
90041,tt0130232,en,La Région Centrale,184
104776,tt0046712,ja,Anatahan,92
8353,tt0022080,pt,Limite,120
15400,tt0238414,en,Mickey's Once Upon a Christmas,66
22640,tt1247692,en,Shrink,104
22949,tt0976238,en,Old Dogs,88
36272,tt0377100,en,Out of Reach,88
16866,tt0762125,en,Planet 51,91
12404,tt1175506,en,Me and Orson Welles,114
23951,tt1241325,en,Objectified,75
30238,tt0358456,en,Earthlings,95
29406,tt1087527,en,Trucker,90
34653,tt1315981,en,A Single Man,101
14452,tt1107859,en,Kill Switch,96
18472,tt1227177,en,Driven To Kill,98
51284,tt1186366,ru,Морфий,110
7980,tt0380510,en,The Lovely Bones,136
22954,tt1057500,en,Invictus,134
2143,tt0115832,en,Carla's Song,125
10198,tt0780521,en,The Princess and the Frog,97
26171,tt0780511,en,Everybody's Fine,99
32634,tt0055558,en,Two Rode Together,109
4597,tt0913354,en,Armored,88
37190,tt0936471,en,Transylmania,92
31909,tt0091276,en,Invaders from Mars,100
62131,tt0091415,en,Link,103
20606,tt1023500,en,Doghouse,89
139212,tt0892773,en,Katastrofin aineksia,85
57654,tt1031947,rw,Munyurangabo,97
18175,tt0448993,en,The Art of Travel,100
88067,tt0099312,en,Cover-Up,90
30526,tt0110805,en,Pentathlon,101
347,tt0020163,de,Menschen am Sonntag,74
35867,tt0065417,bn,অরণ্যের দিনরাত্রি,115
64414,tt0053279,fr,Le Signe du lion,103
83491,tt0084345,ru,Мой друг Иван Лапшин,100
56800,tt0057207,fr,Judex,104
38759,tt0014109,sv,Gösta Berlings saga,183
28392,tt0040607,en,Moonrise,90
92432,tt0059856,it,Vaghe stelle dell'Orsa...,105
45987,tt0048610,ja,新平家物語,108
55261,tt0114432,en,Hidden Assassin,104
27719,tt0119872,en,The Peacekeeper,98
42836,tt0022017,de,Kameradschaft,93
101382,tt0039074,ja,Utamaro o meguru gonin no onna,94
47122,tt0054880,en,Flaming Creatures,45
89785,tt0060063,de,Abschied von gestern,88
129417,tt0030055,ru,Детство Горького,98
53161,tt0019574,en,White Shadows in the South Seas,88
47046,tt0317171,th,สุดเสน่หา,126
82404,tt0460480,pt,Juventude Em Marcha,155
128846,tt0059503,de,Nicht versöhnt oder Es hilft nur Gewalt wo Gewalt herrscht,55
63764,tt0038476,fr,Le diable au corps,110
148597,tt0093133,zh,Hai zi wang,107
46886,tt1421032,en,Disko ja tuumasõda,80
129303,tt0063417,en,Pas de Deux,13
24438,tt1314228,en,Did You Hear About the Morgans?,103
174598,tt0007361,en,Snow White,63
60639,tt0074367,zh,達摩密宗血神飄,90
125512,tt0080629,en,Dinosaurs!  A Fun-Filled Trip Back In Time,30
14704,tt0419704,es,Donkey Xote,90
100122,tt0242285,es,El arte de morir,102
48496,tt0084764,en,Tango,8
33052,tt0035105,en,My Sister Eileen,96
140281,tt0038084,en,She Wouldn't Say Yes,87
26032,tt1305714,en,Make the Yuletide Gay,89
29697,tt0850667,en,Faith Like Potatoes,97
16576,tt0976026,hi,Cheeni Kum,136
272772,tt1175500,en,How 2 Build A Rapper,0
19197,tt1129428,en,Mum & Dad,84
23947,tt1527679,en,Nasty Old People,84
25968,tt1068678,en,Veronika Decides to Die,103
61872,tt1461312,en,Alice,240
32615,tt0070468,en,The Offence,112
19995,tt0499549,en,Avatar,162
10197,tt0875034,en,Nine,112
9650,tt0489070,en,Hard Luck,101
64481,tt0273148,fr,La Chambre des Officiers,135
10268,tt0450664,fr,Je vous trouve très beau,97
22897,tt1230414,en,It's Complicated,121
10528,tt0988045,en,Sherlock Holmes,128
25196,tt1263670,en,Crazy Heart,112
13988,tt1233571,en,The Art of War II: Betrayal,103
36811,tt0824758,en,The Last Station,112
40054,tt0077768,fr,Je suis timide... mais je me soigne,88
23398,tt1231580,en,Alvin and the Chipmunks: The Squeakquel,88
28520,tt1086216,en,Uncertainty,101
15772,tt0499375,hi,गुरु,166
132397,tt0005916,ru,Posle smerti,46
38908,tt0443506,en,Film Geek,78
42206,tt0077729,de,In einem Jahr mit 13 Monden,124
26533,tt0035860,en,The Fallen Sparrow,94
25137,tt1183251,en,Beyond a Reasonable Doubt,105
22043,tt0277255,en,The Profit,128
18898,tt1242545,en,Looking for Eric,119
26123,tt1407050,en,American Pie Presents: The Book of Love,93
40494,tt0049875,en,Trapeze,105
27172,tt0066448,en,There Was a Crooked Man...,126
17591,tt0048990,en,The Battle of the River Plate,119
49687,tt0058335,it,Matrimonio all'italiana,102
51831,tt0139465,fr,The Minion,95
44808,tt0120851,en,Sweepers,0
121379,tt0016004,en,Lady Windermere's Fan,120
41886,tt1185384,en,Not Your Typical Bigfoot Movie,63
24050,tt0790676,en,The Good Life,106
94803,tt0016481,de,Varieté,104
156015,tt0066192,fr,Out 1: Spectre,264
94727,tt0017162,en,Moana,77
132392,tt0139153,en,A Diary for Timothy,40
114790,tt0038206,de,Unter den Brücken,99
36293,tt0194722,en,Bridge of Dragons,92
26129,tt0179477,en,Storm Catcher,95
110733,tt0028436,ru,У самого синего моря,71
96107,tt0033686,en,"H.M. Pulham, Esq.",120
89647,tt0015687,en,Clash of the Wolves,74
27390,tt0096142,en,Sorority Babes in the Slimeball Bowl-O-Rama,80
122163,tt0199650,en,Jill Rips,94
352237,tt0119957,en,Pronto,100
25769,tt0806203,en,Carriers,84
14159,tt0986213,hi,Aaja Nachle,146
25680,tt0070077,en,The Friends of Eddie Coyle,102
36117,tt0318635,de,Rocker,86
43876,tt0027951,fr,Mayerling,96
63215,tt0084808,fr,Toute une nuit,90
124994,tt0042031,ja,わが恋は燃えぬ,96
54051,tt0129389,en,The Song of Ceylon,38
80960,tt0025478,de,Maskerade,90
97032,tt0083230,fr,Trop tôt/Trop tard,100
148536,tt0032086,ru,В людях,100
64736,tt0813541,en,Piter FM,85
23963,tt1226681,en,Pontypool,93
35148,tt1512792,en,Playmobil: The Secret of Pirate Island,140
26465,tt1144866,en,Big Pun: The Legacy,95
51422,tt0218080,en,Agent Red,95
60489,tt0214871,en,The Last Patrol,95
16204,tt0847167,en,The Girl in the Park,109
23404,tt1210801,en,Command Performance,93
20236,tt1182609,en,Direct Contact,90
148077,tt0944114,en,Lieksa!,90
42564,tt0048283,en,Land of the Pharaohs,105
65572,tt0095286,en,Heart of Midnight,93
25190,tt0051028,en,The Sun Also Rises,130
22327,tt0403702,en,Youth in Revolt,87
19901,tt0433362,en,Daybreakers,98
28644,tt1206488,es,La teta asustada,94
24458,tt1300563,en,The Age of Stupid,92
13723,tt0926110,en,Missionary Man,93
15791,tt0858433,en,Diamond Dogs,94
28178,tt1028532,en,Hachi: A Dog's Tale,93
291554,tt0105670,en,Twogether,120
149851,tt0099506,en,Enid Is Sleeping,105
14773,tt0446083,en,10 MPH,92
147683,tt0078119,ro,"Profetul, aurul și ardelenii",69
25195,tt1216492,en,Leap Year,100
20504,tt1037705,en,The Book of Eli,118
33613,tt1343097,sv,Luftslottet som sprängdes,147
57251,tt0418239,it,Tickets,109
85126,tt0068698,en,Hickey & Boggs,111
123772,tt0102458,en,Mister Johnson,97
4286,tt0074686,it,L'innocente,125
21575,tt1235166,fr,Un prophète,155
104320,tt0147651,it,"L'uomo, la donna e la bestia - Spell (Dolce mattatoio)",100
4932,tt0061736,en,A Guide for the Married Man,89
39023,tt0946998,id,Kala,102
187401,tt0115016,cn,Ye Ban Ge Sheng,100
25927,tt0976246,en,Staten Island,96
14173,tt0419073,da,Princess,90
28227,tt1503769,en,Collapse,82
31875,tt0258761,en,Last Resort,73
44085,tt0425321,ar,عمارة يعقوبيان,161
58589,tt1543283,en,Metal Gear Solid: Philanthropy,69
26820,tt1185431,en,My One and Only,108
119905,tt1143891,ca,El cant dels ocells,98
24271,tt1107860,en,The Maiden Heist,91
52273,tt0271543,tr,Hidden Agenda,94
95140,tt0321997,en,Detention,98
179066,tt0026417,en,I Live My Life,97
37222,tt0057634,en,The V.I.P.s,119
55197,tt0044982,ja,お茶漬けの味,115
87065,tt0089507,en,Louie Bluie,60
20551,tt0109739,en,Ernest Goes to School,89
28280,tt0368688,en,Direct Action,97
26125,tt0402127,en,The Defender,90
26765,tt0949815,en,Mr. Warmth: The Don Rickles Project,89
5707,tt0250730,en,Shooting War,88
323111,tt0233105,en,Semper Fi,120
26961,tt0390393,en,Puppet Master: The Legacy,72
126925,tt0006745,en,Gretchen the Greenhorn,58
1450,tt0806027,ja,Blood: The Last Vampire,91
101006,tt1002539,es,Liverpool,84
52429,tt0028355,en,Theodora Goes Wild,94
81895,tt0110419,en,MacGyver: Lost Treasure of Atlantis,93
148435,tt0049607,fi,Pekka ja Pätkä Suezilla,74
46335,tt0781435,fr,Ne touchez pas la hache,137
18476,tt0892767,en,Horsemen,90
15774,tt0367110,hi,Swades,210
20107,tt0472050,en,Bart Got a Room,80
12161,tt1224153,de,Jerichow,93
164421,tt0051065,en,Το τελευταίο ψέμα,112
101342,tt0119413,pt,As Bodas de Deus,150
41970,tt0093393,en,The Last of England,87
89800,tt0297905,ja,害虫,92
21521,tt0092501,cn,A計劃續集,101
44027,tt1233219,en,"My Son, My Son, What Have Ye Done",91
143098,tt0120872,fi,Tulennielijä,100
31175,tt1244668,de,Soul Kitchen,99
22274,tt0929412,it,Caos Calmo,105
4579,tt0068688,en,Heat,102
32097,tt0075938,fr,Le diable probablement,93
83430,tt1318022,de,Altiplano,109
13634,tt0023305,en,One Way Passage,68
144089,tt0078799,ro,"Artista, dolarii și ardelenii",0
40229,tt0085694,en,The House on Sorority Row,91
10800,tt0944834,fr,Chasseurs de dragons,80
277622,tt0906783,en,The 27 Club,0
25676,tt0485976,cn,Bo bui gai wak,126
44941,tt0105871,en,Year of the Comet,91
25205,tt1320082,fr,Le Concert,119
17602,tt1379667,en,Macheads,54
14981,tt1247703,en,Welcome To Macintosh,90
45699,tt0329485,fr,Le papillon,85
17606,tt0974613,en,The Other Man,90
25594,tt1393000,en,Wrong Turn at Tahoe,91
25602,tt1182921,en,Ninja,83
40660,tt1380130,en,Jos rakastat,121
101376,tt1334556,en,Drottningen och jag,90
49956,tt0104753,en,The Long Day Closes,85
43844,tt0030127,fr,La femme du boulanger,133
15930,tt0995029,da,Fighter,90
65642,tt0028201,fr,Le roman d'un tricheur,81
86303,tt0056537,bn,সুবর্ণরেখা,143
63771,tt0035823,fr,Douce,90
52229,tt0029080,en,Kid Galahad,102
2395,tt0463872,fr,Astérix aux Jeux Olympiques,116
13855,tt1190539,ko,추격자,125
21153,tt0800334,en,Flock of Dodos: The Evolution-Intelligent Design Circus,84
83994,tt0115928,fr,Comment je me suis disputé... (ma vie sexuelle),178
5761,tt0841108,en,Hannah Takes the Stairs,83
57978,tt0082727,en,Meantime,102
23999,tt0075622,en,Abigail's Party,101
42720,tt0060486,ja,白昼の通り魔,99
17911,tt1350498,en,Mega Shark vs Giant Octopus,90
32559,tt1499228,pl,Galerianki,77
253476,tt1288482,sl,Pokrajina Št.2,90
69061,tt0090968,en,Dr. Otto and the Riddle of the Gloom Beam,97
13382,tt0058536,en,"Rudolph, the Red-Nosed Reindeer",52
13358,tt0918511,en,A Dennis the Menace Christmas,83
33511,tt1266029,en,Nowhere Boy,98
27182,tt1149400,en,Note by Note: The Making of Steinway L1037,81
29110,tt1104694,en,Garbage Warrior,86
23410,tt1235448,en,The Thaw,90
266740,tt1491605,en,Kansakunnan olohuone,75
22164,tt0346631,en,Blood and Bone,93
15255,tt0443676,en,Undisputed II: Last Man Standing,93
71885,tt0273842,en,Motocrossed,110
20453,tt1187043,hi,3 Idiots,170
108573,tt0137224,en,Svampe,79
16095,tt0948544,no,DeUsynlige,115
4253,tt0378072,hi,Hum Tum,142
43346,tt0045808,en,Genevieve,86
40083,tt0067774,en,Sometimes a Great Notion,114
61864,tt0077295,fr,La Carapate,100
59390,tt0105297,en,Running Mates,92
22894,tt1038686,en,Legion,100
15807,tt0035616,en,Air Force,124
85507,tt0019788,en,Coquette,76
72241,tt0039931,en,Unconquered,146
22404,tt0033873,en,Man Hunt,105
27567,tt1187044,es,La nana,115
147692,tt0136478,ro,"Pruncul, petrolul şi ardelenii",104
41787,tt0099397,en,Defenseless,104
106482,tt0102733,en,Pyrates,91
26752,tt1194620,ro,Nunta mută,87
48609,tt0091051,en,A Fine Mess,90
251281,tt0304820,en,Thomas Pynchon: A Journey Into the Mind of P.,96
160266,tt0423881,th,บุปผาราตรี,109
21033,tt1170391,en,Beautiful,97
23988,tt1185266,en,Stan Helsing,90
186129,tt0835456,en,Forgiven,75
51120,tt0054176,en,Peter Pan,100
21453,tt0098692,ja,幼獣都市,82
5153,tt0003740,it,Cabiria,148
17836,tt0033226,en,Virginia City,121
51429,tt0142998,ja,やさぐれ姐御伝　総括リンチ,86
32130,tt0037384,en,Together Again,93
126083,tt0026519,en,If You Could Only Cook,72
13522,tt0950739,sv,Arn: Riket vid vägens slut,128
47370,tt0062041,ja,日本のいちばん長い日,157
31156,tt1472122,en,Dante's Hell Animated,35
84104,tt0072156,en,Shriek of the Mutilated,86
46336,tt0439182,en,Four Eyed Monsters,71
27569,tt1244659,en,Extraordinary Measures,105
120109,tt0033174,en,Too Many Husbands,81
8349,tt0365675,de,Der rote Baron,120
75877,tt0088040,es,Los santos inocentes,107
43891,tt0026246,en,Crime and Punishment,88
33295,tt1286821,en,More Than a Game,105
29501,tt1084955,en,Falling Up,98
16453,tt0804558,en,Zach Galifianakis: Live at the Purple Onion,61
13477,tt1185416,en,When in Rome,91
12201,tt1226273,en,Edge of Darkness,117
47554,tt0430063,en,Ethan Mao,87
33395,tt0026199,en,Charlie Chan in Shanghai,71
2974,tt0015202,de,Orlacs Hände,113
14016,tt0969269,zh,神探,91
94706,tt0105438,es,El sol del membrillo,138
26466,tt1187064,en,Triangle,99
49807,tt0117555,en,Savršeni krug,110
99749,tt0095958,en,Rampage,97
79509,tt0099026,en,The Ambulance,91
46623,tt0053715,en,Cimarron,147
52863,tt0026261,en,Dangerous,79
92283,tt0065872,en,I Never Sang for My Father,92
42137,tt0084881,ja,わが青春のアルカディア,130
8952,tt1045772,en,I Love You Phillip Morris,98
40724,tt0092571,en,Anne of Avonlea,230
33159,tt1219336,en,The Donner Party,95
26137,tt0424273,zh,Meng ying tong nian,93
71825,tt0104892,en,Mistress,110
103201,tt0106850,en,Extreme Justice,96
98246,tt0439817,en,Solntse,110
33630,tt0030944,en,Vivacious Lady,90
51675,tt1530487,en,Escape from Suburbia: Beyond the American Dream,95
281287,tt0104060,en,Dead Ahead: The Exxon Valdez Disaster,0
33602,tt1278469,en,Temple Grandin,108
12169,tt0926759,fr,Le Premier Jour du reste de ta vie,114
252407,tt0093240,en,Ich und Er,93
43333,tt0046903,en,Désirée,110
42212,tt0078382,en,Thank God It's Friday,89
33728,tt0056903,en,"Captain Newman, M.D.",126
27989,tt1133993,en,Serious Moonlight,84
25983,tt1172994,en,The House of the Devil,95
42683,tt0027367,en,Black Legion,83
271677,tt0347167,hi,The Hero: Love Story of a Spy,160
46423,tt0449306,hi,Lucky: No Time for Love,180
24469,tt1232776,en,Fish Tank,123
11518,tt0213890,hi,मोहब्बतें,216
7344,tt1027658,de,Absurdistan,87
4887,tt0499262,en,Takva,96
51022,tt0165546,sr,Rane,103
31578,tt0106449,en,Body Bags,94
18670,tt0110054,cn,Hong Xi Guan: Zhi Shao Lin wu zu,95
25293,tt0264695,en,The Hound of the Baskervilles,90
